Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-04-23 19:16:49;@maggye_c Na verdade, são 3 problemas: primeiro, quem vai escrever  segundo, quem vai aprovar  terceiro, quem vai 'trabalhar' o livro no segredo da sala de aula.; ;1;6; ;maggye_c;
2018-04-23 18:51:04;Futura aula de Educação Moral e Cívica nas escolas do DF. https://t.co/GD93EE08zL; ;40;101; ; ;
2018-04-23 18:49:00;Futuros professores de Educação Moral e Cívica das escolas do Distrito Federal. https://t.co/coCNXt49aj; ;12;39; ; ;
2018-04-23 18:47:08;Futuros professores de Educação Moral e Cívica nas escolas do Distrito Federal. https://t.co/u8NALNFEW4; ;16;44; ; ;
2018-04-23 18:44:40;Quem é maluco de COMPARTILHAR a educação moral dos próprios filhos com os militantes disfarçados de professores que hoje dominam as nossas escolas?  https://t.co/Xl1jqSATTl; ;24;53; ; ;
2018-04-23 18:42:17;Lei do Distrito Federal ressuscita Educação Moral e Cívica, e já sabemos quem serão os futuros professores. https://t.co/XviZ57LLVn; ;51;143; ; ;
2018-04-23 18:39:43;@Leopaifeliz Eu sei. https://t.co/4uoQwSSBOg; ;0;5; ;Leopaifeliz;
2018-04-23 18:38:58;Não pensem que os professores dos anos 1970 vão ressuscitar para lecionar essa disciplina. Na melhor das hipóteses, Educação Moral e Cívica hoje será sinônimo de DOUTRINAÇÃO POLITICAMENTE CORRETA.   https://t.co/Xl1jqSATTl; ;211;793; ; ;
2018-04-23 18:25:54;CAVALO DE TRÓIA  Os militantes disfarçados de professores estão adorando! Vão poder fazer a cabeça dos alunos contra tudo o que eles consideram “imoral”, do salário da 'catiguria', até a condenação do Lula.   https://t.co/Xl1jqSATTl; ;68;175; ; ;
2018-04-23 14:59:44;https://t.co/twepE0tzDW; ;116;256; ; ;
2018-04-23 14:10:26;Cá pra nós, em se tratando de professor, é preciso ser um bocado sem-vergonha para atacar publicamente o Escola sem Partido. https://t.co/F9ySRA0Mb3; ;138;291; ; ;
2018-04-23 13:05:02;RT @escolasempartid: MODELO DE NOTIFICAÇÃO EXTRAJUDICIAL: https://t.co/wZmhVbJfKC https://t.co/gvFYCXZhGA;escolasempartid;0;0; ;escolasempartid;
2018-04-23 12:57:17;RT @AiltonBenedito: Excelente artigo-denúncia desmascara contundentemente a ditadura ideológica esquerdista nas escolas e universidades.…;AiltonBenedito;0;0; ;AiltonBenedito;
2018-04-22 19:42:29;@MarceloCMars @CamilaFrrz Hahaha, vou adotar o advérbio!; ;0;15; ;MarceloCMars, CamilaFrrz;
2018-04-22 18:44:21;E aí, @uneoficial ? E aí, @ubesoficial ? Não vão dizer nada sobre o ataque sofrido por esse estudante? Nem uma notinha? De que lado vocês estão, afinal? https://t.co/5CRwZ41NiR; ;275;667; ;ubesoficial, uneoficial;
2018-04-22 16:19:45;Brilhante e corajoso artigo publicado hoje no Estadão. https://t.co/5kBhAx5s2W https://t.co/SDaOS87t6Q; ;265;476; ; ;
2018-04-22 12:42:19;@VittCarol @profwambert_ Consta que foi demitido.; ;0;4; ;VittCarol, profwambert_;
2018-04-22 12:41:59;RT @VittCarol: @escolasempartid @profwambert_ Tá, mas no caso isolado o professor responsável foi demitido? Senão é só desculpinha da escol…;VittCarol;0;0; ;VittCarol, profwambert_, escolasempartid;
